Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
N_S_WW_WM_010,7.57616,-2.88655,9.75021,-11.8799,0.19,-0.01,-6.24626,8.85415,27.9209,-25.1838,-14.9975,-0.3,10.8894,-0.3,10.5327,-2.36095,-24.5383,15.6597,24.6156,37.1007,0.165822,61.3787,9.76996,0.255180368,0.00435298,-0.06722412,0.021662367,-0.10882708,0.010250222,0.04160296,0.017232198
N_S_WW_WM_011,6.57949,5.0649,18.5067,5.45106,-1.03,1.7,-2.58923,3.07084,36.9819,36.4613,2.76623,-0.1,19.5965,-0.3,-12.0307,22.9391,-9.10648,23.3011,-38.8848,-32.4435,-58.1035,11.9651,-197.095,0.248315318,0.003680705,-0.118089486,0.012352943,-0.093556249,0.003735175,-0.024533237,0.012016377
N_S_WW_WM_012,6.44534,13.862,-1.1711,1.38921,-0.46,0.75,-9.72498,-1.09156,13.6006,113.506,-4.48472,0.7,-9.41029,1,51.332,-19.9608,8.75904,-1.53181,17.8193,29.3918,39.919,-12.4171,-165.214,0.249959035,0.008031192,-0.179600739,0.039262059,-0.078361083,0.010968646,-0.101239656,0.039127435
N_S_WW_WM_013,1.12961,5.62857,10.2434,-16.5333,-1.64,-0.06,-8.74561,2.76618,9.70142,-82.2163,-13.9682,0.2,19.0303,0.8,44.8196,24.0664,-3.40121,22.7088,65.5835,-3.82065,137.84,-9.11047,-151.535,0.251925182,0.004450215,-0.136405491,0.019654541,-0.130483129,0.009705088,-0.005922362,0.01576089
N_S_WW_WM_014,-4.69316,-7.55522,0.399867,7.48649,1.81,-0.72,-3.48386,9.98946,-46.6874,-59.3641,-11.6008,-0.2,20.9111,0,30.1805,4.22348,18.6509,33.4947,-18.1159,12.8771,94.6877,-38.9676,-26.1092,0.253856505,0.003917382,-0.040147318,0.014303284,-0.172094282,0.01131049,0.131946964,0.010146669
N_S_WW_WM_015,13.8832,12.4585,17.0092,-19.5256,-1.74,1.29,16.2663,3.56231,44.9859,114.335,-1.04122,0.2,-15.5659,-0.3,3.07575,6.19208,-10.0495,-0.873207,45.6425,5.72965,120.126,32.523,53.4,0.236421559,0.006475536,-0.106265558,0.032393813,-0.083237349,0.008445971,-0.02302821,0.029009241
N_S_WW_WM_016,-0.405066,13.7781,-6.93812,14.2213,-0.85,0.07,6.27646,-4.20453,-20.2767,56.2908,-8.37114,-0.2,-18.5388,0,8.74272,25.3704,18.2868,12.8457,-3.18943,12.1756,-14.8453,-16.5856,-88.3032,0.271281185,0.006994312,0.012332043,0.028661324,-0.098727873,0.016496064,0.111059916,0.020364268
N_S_WW_WM_017,1.97793,-6.34605,6.55712,-7.28276,-0.86,-0.92,10.4281,-3.73617,-45.6278,-43.1497,1.79762,0.7,-2.64579,0.4,1.69229,1.99823,19.2095,25.4256,-26.6365,45.9524,-37.3922,-28.46,-194.508,0.238822297,0.003712043,-0.084930806,0.010719009,-0.089491289,0.004622097,0.004560483,0.01266515
N_S_WW_WM_018,8.42412,13.2845,3.00788,2.44136,-0.36,-0.29,-7.37007,1.82983,-36.1622,19.0177,-11.878,0.3,7.30238,-0.2,18.493,18.6451,-28.74,40.5623,77.7317,-32.8365,40.3494,-56.188,-188.105,0.274086987,0.007467591,-0.10363432,0.027523179,-0.076840515,0.011421797,-0.026793805,0.028891533
N_S_WW_WM_019,-7.3255,2.8285,4.73723,12.1262,-0.32,0.38,1.71146,-0.474428,16.3957,-39.5349,-4.42262,-0.2,14.9894,-0.3,48.6114,-15.9121,3.99588,44.8749,106.746,4.74663,-46.5623,-15.0785,94.766,0.265968366,0.005020602,-0.14012663,0.021141863,-0.183057799,0.010612428,0.042931169,0.018685597
N_S_WW_WM_020,8.58383,-1.956,5.39829,-7.96629,0.36,1.39,14.2488,6.78635,25.8901,55.8636,-3.91464,0.3,-38.9589,1,28.3864,23.7151,-11.3817,53.1882,-15.9314,37.6009,35.4897,17.73,-172.043,0.246168808,0.006503184,-0.057459277,0.015833795,-0.085171612,0.005519853,0.027712335,0.015023689
N_S_WW_WM_021,-7.62291,5.51033,-0.685933,-0.0358234,-0.26,-0.1,8.93641,5.58716,29.6766,-11.3987,-0.010091,-0.3,-1.46415,0.3,-23.0138,-1.37854,-1.08802,14.7459,-9.08559,20.8284,46.111,-57.1347,142.137,0.253897093,0.006480973,-0.145353436,0.028873208,-0.21740657,0.01210063,0.072053134,0.026266871
N_S_WW_WM_022,3.63103,-2.83567,18.3826,-18.8349,1.46,-0.28,11.3657,2.66639,16.2468,-62.0949,-12.1652,0.2,37.7065,-0.1,51.7211,-17.7849,-25.9193,3.79363,5.32761,-27.9975,95.4318,-57.6878,-132.92,0.24516172,0.003023149,-0.073096343,0.011404237,-0.078282759,0.0084624,0.005186416,0.005655292
N_S_WW_WM_023,-4.87858,5.45388,-3.42238,-14.6896,-1.46,-1.34,-2.91008,8.07166,-18.8297,92.9042,1.15648,-0.3,13.4055,0.9,34.6579,-18.8859,-11.9337,-10.1461,-22.3522,15.2236,64.442,3.44595,24.6809,0.223588556,0.004337495,-0.14177677,0.02895027,-0.192732334,0.017945587,0.050955565,0.018301215
N_S_WW_WM_024,4.4463,-2.33465,2.54147,-10.6458,1.69,-0.94,5.6076,7.44182,16.9014,136.853,4.53588,-0.4,-32.7334,0.8,-3.39338,-2.50247,9.96939,54.9885,66.2325,-30.3773,87.0861,53.6408,-152.546,0.248043577,0.006149625,0.019878966,0.02270792,-0.093598319,0.014968125,0.113477284,0.014349567
N_S_WW_WM_025,-4.39241,10.7379,10.3576,3.39793,-0.71,1.63,10.4966,-0.353245,-3.88424,-29.2698,0.587417,-0.2,-17.8378,1,23.015,10.6845,-3.76446,51.7605,31.6866,-48.862,148.312,80.6637,-49.3928,0.260571168,0.00477385,-0.059597426,0.032357051,-0.171462308,0.014200056,0.111864882,0.030168199
N_S_WW_WM_026,-6.31272,13.3011,5.34268,16.4632,0.85,1.8,12.4824,-1.926,-33.2368,149.3,1.98087,0.1,-15.9103,0.8,6.3967,-8.4709,-12.189,-15.6113,71.562,5.92867,-24.7006,68.7317,19.6924,0.237464705,0.009192784,-0.102026918,0.023429237,-0.135140781,0.013724968,0.033113863,0.023545712
N_S_WW_WM_027,-3.10985,5.92065,16.4925,-9.41544,1.43,1.63,10.69,3.86315,22.9152,137.495,-11.303,-0.1,-12.0609,0.2,-20.4407,25.9192,-0.932244,31.1969,-14.5115,-40.3024,48.7746,-48.0673,-148.771,0.26457521,0.00707371,-0.165391373,0.02701429,-0.147814136,0.004871545,-0.017577237,0.029809764
N_S_WW_WM_028,-5.56375,11.3824,14.5212,6.2545,-1.62,1.91,14.0645,6.24127,7.1409,-47.2417,-10.3502,-0.3,-5.37119,-0.2,41.0484,24.7076,28.9555,-4.40516,39.4812,-1.99856,71.2524,35.5504,-182.001,0.26370693,0.006944469,-0.096610951,0.029677162,-0.179033333,0.016722992,0.082422381,0.020032939
N_S_WW_WM_029,12.9335,-4.85098,6.26527,13.7199,0.94,2.45,0.772729,8.98432,-6.519,147.634,3.3902,0.2,16.8725,0.7,-8.13199,-0.32454,4.94047,53.5322,27.4252,-4.53353,22.2615,13.7652,46.79,0.230060483,0.003474957,-0.018372679,0.013023724,-0.041913019,0.005090417,0.02354034,0.01274771
N_S_WW_WM_030,-4.61031,-3.5626,7.19624,12.2256,-1.53,2.47,0.596081,-1.49466,31.3813,-62.6804,-3.39965,0,-29.5612,0.1,46.8148,-7.35808,-6.91895,17.2496,-38.7778,31.1653,55.6087,62.8302,-154.038,0.243542595,0.008963406,-0.059715854,0.018652813,-0.177175551,0.010057673,0.117459697,0.017989633
N_S_WW_WM_031,7.43103,5.77852,8.72984,2.56593,1.77,-1.24,-6.68081,-3.63749,32.9506,75.4375,3.01195,0.5,-28.456,0.2,-6.6081,-8.22371,-13.1767,-17.9121,121.107,45.674,91.8386,-13.3508,-2.20381,0.220301949,0.008292192,-0.093659924,0.020902987,-0.060513627,0.007999948,-0.033146297,0.022662216
N_S_WW_WM_032,9.01404,6.63156,6.23093,-14.1893,0.58,2.18,5.72979,-1.60328,-38.5537,37.864,-14.2378,0.2,-30.0841,0.7,-12.8077,-14.2347,13.7608,43.6892,26.3825,19.9115,-43.3371,-41.191,40.0421,0.278547958,0.008906771,-0.03542574,0.020623052,-0.048484735,0.004532038,0.013058995,0.023054795
N_S_WW_WM_033,-2.60186,5.21053,-2.28445,16.3777,0.72,1.35,7.85351,4.10143,-30.938,105.464,-1.69803,0.8,-2.86719,0.1,27.1462,11.6582,-28.8417,-2.08886,67.9503,46.6781,85.6384,17.8351,-142.31,0.218055527,0.002712327,-0.087225216,0.020189624,-0.143676313,0.008309784,0.056451097,0.016595842
N_S_WW_WM_034,1.78754,-7.61369,14.263,9.98018,0.83,1.52,-0.108049,-2.78134,-27.6149,-57.2714,-6.16182,0.4,10.0594,-0.1,-18.2871,17.3151,26.1902,-12.3409,-26.0983,-13.4829,-33.2747,7.93756,35.1907,0.236785003,0.003658692,-0.054629302,0.024110151,-0.111973186,0.016109963,0.057343884,0.01815509
N_S_WW_WM_035,6.69669,10.2843,19.2933,5.84961,0.89,1.68,1.07035,5.46766,-21.5282,-73.9516,-4.96107,0.2,-38.5239,0.1,16.7989,-10.3349,-9.35402,17.6741,-20.4865,43.8277,28.2571,40.5237,123.512,0.245894543,0.006711741,-0.10138978,0.027645143,-0.1110109,0.009211836,0.00962112,0.027348531
N_S_WW_WM_036,5.20527,-7.05529,-6.98621,-0.739422,0.16,0.26,0.698215,0.219354,9.82031,142.078,-4.2957,-0.4,-11.9176,0.4,14.4584,17.8084,-0.85356,-2.7223,17.954,11.6634,77.0161,41.3316,143.872,0.228405227,0.003704881,0.060900599,0.012230596,-0.084741783,0.008418555,0.145642382,0.006478681
N_S_WW_WM_037,6.05617,9.80279,1.41006,7.70639,0.55,-1.71,-9.34656,-2.24316,19.7967,-80.1042,-0.725153,0.3,2.53835,0.5,27.2264,19.2037,-29.3865,10.445,55.8722,-25.483,144.935,88.1792,-151.397,0.245253994,0.006113496,0.061875204,0.041514231,-0.057806429,0.012255399,0.119681633,0.043600887
N_S_WW_WM_038,14.3719,6.08096,-3.45133,-8.87454,0.01,1.87,-9.66225,0.754837,41.0307,-66.2037,1.13868,0.1,-31.7043,0.2,6.91594,-19.719,-14.5817,-18.4117,95.0554,-20.3612,58.5519,73.5296,-88.8425,0.22352824,0.005333793,-0.060737015,0.034659592,-0.082500807,0.012672658,0.021763793,0.036742664
N_S_WW_WM_039,0.352927,4.27399,-4.00809,17.9469,0.1,-1.64,3.83212,0.789449,-7.53291,30.1667,4.96599,0.6,17.7352,0.1,40.021,29.7907,27.0799,9.1218,82.09,20.0841,45.6146,72.3531,66.1779,0.228483422,0.005016581,-0.057151233,0.030696766,-0.121294243,0.020285864,0.06414301,0.013765835
N_S_WW_WM_040,11.3192,3.03627,-2.04842,-18.6151,-1.77,2.3,0.505814,4.46855,-2.52196,104.738,-1.60737,0.4,-2.79636,0.9,38.5593,24.5908,2.33707,38.2728,-33.1039,-4.92039,83.4428,25.2022,136.714,0.225820559,0.004478357,-0.071603618,0.03004072,-0.076763122,0.006226057,0.005159504,0.029630883
N_S_WW_WM_041,4.09642,7.97004,14.1943,9.78241,2,-0.66,-8.63355,-0.812788,29.4197,-21.7386,-11.386,0.6,26.8853,0,50.5629,5.81572,27.2336,22.3623,98.6354,11.9421,96.7248,27.6344,77.0761,0.263861208,0.002453238,0.003153477,0.011699527,-0.073738231,0.004550607,0.076891709,0.012673148
N_S_WW_WM_042,6.39585,6.92739,0.457716,10.9882,-1.37,-1.69,11.8859,7.52365,-39.3882,-33.9988,-0.585328,0.5,1.59872,0.8,-23.4437,23.9532,-6.27271,0.994433,125.836,31.8473,19.5392,-1.10282,109.13,0.226014561,0.00796355,-0.083216702,0.018569252,-0.088910557,0.010396672,0.005693854,0.013677277
N_S_WW_WM_043,1.31979,13.6947,9.42833,2.03442,0.89,-0.4,-2.50209,4.55267,-49.7657,74.3345,2.66687,0.1,27.0032,0.7,20.3743,-11.657,18.3606,-16.1725,32.8735,20.4385,139.896,73.8565,-173.595,0.226164705,0.009568628,-0.039690012,0.048487035,-0.089842993,0.011313134,0.050152982,0.050253603
N_S_WW_WM_044,4.40908,-3.07673,15.8467,7.78061,2.14,0.83,12.6016,6.95339,-42.4619,-6.37813,-9.76115,0.3,-13.4203,-0.2,29.7575,23.3228,-9.28226,-8.5401,-59.1558,-31.9442,109.725,79.5368,84.2819,0.231336609,0.002685221,-0.066663328,0.018805119,-0.139351879,0.009601783,0.072688551,0.011064054
N_S_WW_WM_045,-1.54275,8.26849,8.02276,-14.3321,0.11,-0.61,10.3785,3.60404,-22.2054,-56.6598,-14.7152,-0.2,-28.9246,-0.3,31.9796,22.4257,-27.3962,52.865,-4.13193,1.80785,0.943952,45.055,-136.784,0.284129112,0.006389215,-0.098436159,0.018248666,-0.150718237,0.009774143,0.052282078,0.015186575
N_S_WW_WM_046,0.0703992,-0.233712,6.56576,3.67604,-1.28,-1.16,-8.94106,7.38831,-40.27,33.4018,-0.85004,0.7,0.0419959,0.9,49.3001,13.2654,21.2681,9.87419,-46.2112,-23.9572,112.593,11.4036,76.8045,0.222395457,0.003390507,-0.10136055,0.011636456,-0.138892738,0.005360609,0.037532188,0.009209708
N_S_WW_WM_047,10.586,-2.27331,6.85358,1.20524,-1.07,-0.91,11.66,8.09691,-7.7568,-92.998,-4.39714,0,7.63005,0.1,-6.36764,18.7647,18.0311,4.44398,5.93888,15.3816,130.506,-29.3383,-194.365,0.228014624,0.004021224,-0.106517565,0.037108609,-0.106466919,0.01923155,-5.06E-05,0.028107499
N_S_WW_WM_048,8.87437,9.5542,19.8196,-11.3892,-1.03,-0.38,-1.05702,5.51706,-29.468,146.33,-6.22511,0.5,-23.8553,0.6,59.0362,-4.00774,13.679,-10.129,70.0449,7.06585,-25.4546,49.6234,-110.053,0.256431601,0.007338548,-0.140004388,0.028592963,-0.055114694,0.011584967,-0.084889694,0.026349366
N_S_WW_WM_049,-3.78489,-5.5895,-6.35709,9.59035,0.79,0.84,-4.67783,3.96676,-21.1336,95.5069,1.53689,0,-38.9717,-0.3,18.1899,4.91595,27.8176,-10.5057,95.8695,-7.12425,143.377,17.0441,87.1995,0.212872418,0.005694564,-0.026833712,0.020985532,-0.18001888,0.005476999,0.153185168,0.018409042
N_S_WW_WM_050,12.7292,7.82559,-7.15801,6.1202,0.45,1.66,8.671,-2.81128,-38.326,2.99137,-11.9864,0.7,-14.1848,0.4,32.711,-1.30711,-7.2127,52.7046,-17.5864,-27.62,114.124,44.9356,142.64,0.273985308,0.008938647,0.053880457,0.045080014,-0.059406454,0.006535251,0.113286911,0.046115018
N_S_WW_WM_051,4.01519,1.78951,3.97158,8.68468,0.75,-1.12,-8.04017,4.31784,-2.88838,37.4139,-11.4571,-0.3,-18.7737,0.8,19.542,13.1763,-26.2913,-12.9201,-42.1535,-15.2952,147.512,-48.9059,-57.0252,0.235080052,0.006462299,-0.106577816,0.021573496,-0.109247779,0.007859122,0.002669963,0.021424291
N_S_WW_WM_052,-6.06268,4.02723,0.876975,-18.9561,0.51,-1.73,15.72,-1.56345,-43.1796,-49.2291,-4.35783,0.2,2.67565,0.3,24.4472,20.1422,-5.43766,35.1974,-37.9832,-35.8973,99.9447,76.8117,-1.24425,0.251669537,0.002674929,-0.076108166,0.014688789,-0.212033348,0.008317279,0.135925182,0.009901507
N_S_WW_WM_053,-3.64647,11.6744,19.2246,-14.1443,-0.29,1.76,0.0795703,2.29189,-43.6054,3.68666,-9.25189,-0.2,3.59731,1,14.5889,1.05082,11.2466,-19.7039,48.8926,-8.83084,111.706,-0.641698,-65.1885,0.25025817,0.006418057,-0.130487058,0.031338639,-0.142177729,0.01753793,0.011690671,0.025421918
N_S_WW_WM_054,4.26423,4.82081,-0.0237125,12.9125,2.33,-0.77,-0.638662,-0.208327,35.2706,3.11396,-6.03981,0.5,31.0485,0.8,-3.00514,20.0431,-11.4415,-19.0879,63.7381,-47.553,-16.0296,34.3867,-183.844,0.227509372,0.004878679,-0.090951905,0.014461349,-0.085341181,0.009564364,-0.005610724,0.012496644
N_S_WW_WM_055,13.5116,1.93078,9.32299,-12.2034,0.59,-1.24,-1.64344,-4.92366,14.5829,-61.2858,-7.48999,0.3,8.32843,-0.1,9.89929,-7.68389,-26.8854,25.7061,104.28,-45.9744,16.2842,-57.8694,85.6533,0.254294781,0.005076464,-0.087046827,0.018209645,-0.047503678,0.00970191,-0.039543148,0.017315904
N_S_WW_WM_056,-0.0388756,7.41232,12.3098,16.6153,1.09,0.95,-9.55242,6.90909,10.2509,46.4007,-12.5634,0.2,25.8662,0.6,-24.9286,12.1821,18.2327,0.679624,-48.7251,-12.8859,86.0909,12.9676,126.022,0.260188793,0.010430485,-0.081443942,0.018611541,-0.13327205,0.009825938,0.051828107,0.017395219
N_S_WW_WM_057,-7.2086,4.07936,19.7971,18.6016,0.9,-1.12,1.48677,1.84382,43.7524,4.22485,-8.37552,0,-21.6,0.4,38.3261,-15.4442,-22.835,4.0334,-4.87615,8.66135,90.8275,-14.2313,59.9834,0.255820674,0.004545865,-0.164622224,0.017913922,-0.218222569,0.008857182,0.053600344,0.011929441
N_S_WW_WM_058,-6.8927,0.191741,5.08488,2.95786,0.52,-1.36,-2.30362,5.09923,-33.9468,-76.9116,-2.27495,0.6,29.165,0.5,8.59919,-12.4803,-0.0952003,48.9472,59.1773,1.12825,149.105,26.0758,137.382,0.252389165,0.003686262,-0.097450932,0.019064757,-0.194268648,0.005530671,0.096817716,0.020545428
N_S_WW_WM_059,2.46309,8.81047,7.91095,-3.98225,-0.61,-0.13,9.98959,3.75343,-43.0258,82.0919,-5.71221,0.2,-12.4045,-0.1,-24.4181,7.1754,25.1944,-13.1739,43.9449,-47.0876,80.607,-41.6326,113.353,0.239535716,0.006481822,-0.133512892,0.03266865,-0.098822637,0.010982128,-0.034690256,0.036107076
N_S_WW_WM_060,-6.70991,-6.24441,5.86238,1.3463,-1.16,-1.5,13.4125,2.1444,16.5428,-8.04368,-2.28827,0.5,38.5761,-0.1,40.6825,1.12416,9.69321,23.7555,113.983,-46.3008,96.9151,45.4771,-81.1225,0.234558198,0.003763793,-0.114005636,0.014009301,-0.193294663,0.005903529,0.079289027,0.015766648
N_S_WW_WM_061,-2.52446,3.57233,-3.83545,-12.4759,0.66,2.29,-1.72091,4.78959,-6.28835,-50.1428,-8.07586,0.7,-27.7653,0.9,-17.8994,3.72529,20.6478,39.4137,99.5412,-14.486,42.0532,-15.7797,-142.749,0.258186041,0.00353682,-0.011938787,0.010927131,-0.118046326,0.006073387,0.106107539,0.009899085
N_S_WW_WM_062,14.309,5.67241,-5.57345,-9.32652,-1.33,1.18,13.6039,-1.22066,-26.9623,71.2527,-7.85074,0.2,-4.37526,0.6,-5.39029,28.2051,-13.8843,18.3368,43.3021,44.6226,51.4212,3.73091,-18.2927,0.241319927,0.004962573,-0.064792165,0.02978666,-0.077839619,0.00874582,0.013047455,0.029009413
N_S_WW_WM_063,12.6839,12.5129,-5.32359,6.92844,1.16,-1.4,-1.9296,-2.04512,26.2574,-42.7217,-11.083,-0.1,-34.8116,-0.4,-9.81795,15.4381,1.28191,29.7391,8.79057,23.333,75.0177,72.8517,-25.4477,0.295011175,0.008155002,0.008316096,0.030116188,-0.093383134,0.011182209,0.10169923,0.029459344
N_S_WW_WM_064,11.485,3.0891,-0.156867,-10.4207,-1.34,0.88,5.11886,-2.25905,42.5855,140.652,-12.6005,0.7,0.962912,0.4,47.9245,-11.2895,20.3771,-20.9739,26.8025,-19.1987,72.6185,77.9713,-98.6488,0.243979064,0.006828466,-0.057844947,0.028710947,-0.067561507,0.009025787,0.00971656,0.028312859
N_S_WW_WM_065,3.68679,2.76065,-5.85023,-10.9935,-0.8,0.21,-6.36673,6.64293,-41.2796,-85.3367,1.07315,-0.2,-19.4659,0.9,0.36407,21.9867,-13.2105,46.3782,51.6223,21.847,37.765,60.6053,-115.612,0.258631113,0.004403859,0.07363475,0.017959837,-0.075393312,0.003414539,0.149028061,0.018820683
N_S_WW_WM_066,5.2301,1.38006,-7.47713,-13.3196,-1.55,2.22,11.2614,2.00545,-42.2904,-49.1283,-2.42039,0.6,-24.6934,0.1,27.8351,22.8886,12.1077,1.83801,-11.5411,21.4672,71.4622,-50.0044,2.59549,0.226681952,0.004795701,-0.048221172,0.033205629,-0.089396279,0.011690488,0.041175106,0.036477723
N_S_WW_WM_067,1.49218,8.4468,2.61581,0.958303,1.91,-0.78,-5.37821,3.33305,0.784581,143.336,-1.86766,0.7,34.8825,0.7,-2.02852,26.9475,-8.05447,33.613,103.785,42.4647,124.918,30.161,-84.0097,0.250964273,0.002476857,-0.010608185,0.01656403,-0.102482143,0.002504039,0.091873958,0.017601383
N_S_WW_WM_068,8.59772,8.99024,8.79453,5.66608,1.08,0.58,1.82426,-0.52494,-47.5101,-76.7586,-3.02358,0.1,32.8529,0.4,53.0762,25.0571,-9.61105,-3.88847,-40.0792,-48.5251,40.6694,15.8643,-116.689,0.224806087,0.005693713,-0.071969987,0.035606721,-0.057207847,0.00727195,-0.01476214,0.037094732
N_S_WW_WM_069,9.10558,0.895484,10.5647,0.424774,-0.09,1.61,11.5991,4.59013,47.7597,-30.1779,1.29387,0.1,-25.7833,0.3,52.2213,27.7962,16.6171,29.5626,-22.0515,4.02767,141.99,-17.4389,147.641,0.218622747,0.005011798,-0.128693061,0.026390175,-0.090031628,0.008253427,-0.038661433,0.022692582
N_S_WW_WM_070,6.81563,0.386117,-6.56008,3.60531,-0.1,-0.82,8.96836,-2.91352,32.3345,17.598,-6.61017,0.5,10.329,-0.1,-21.4003,27.084,-2.6999,47.5399,81.92,37.2096,-8.55409,1.78431,-195.616,0.249250411,0.004540593,-0.045616356,0.018799926,-0.084040469,0.005290824,0.038424112,0.021311324
N_S_WW_WM_071,5.16265,-6.99089,9.14885,-7.37605,1.48,-0.61,11.8357,9.02932,-4.0351,-82.9623,1.50487,0.7,-22.1097,0.3,21.5526,19.2907,24.5038,-21.4439,-10.7403,-3.15975,-20.5518,63.0411,-109.202,0.223193216,0.004530525,-0.038424039,0.017448114,-0.080394227,0.008258216,0.041970188,0.014418732
N_S_WW_WM_072,-7.08536,-7.41645,1.70528,-13.4914,-0.48,-1.27,11.4561,8.06763,10.9957,-17.2091,-12.8885,0.7,-19.2613,0.6,35.0653,5.39458,8.69396,51.0981,-6.44178,5.14348,72.1611,75.2262,54.7768,0.270824855,0.003952082,-0.073540201,0.018807438,-0.207843132,0.011732879,0.134302931,0.015157438
N_S_WW_WM_073,2.01438,-2.96881,5.55751,-18.067,0.42,-0.64,-8.02077,0.550374,43.3045,32.9451,-0.158323,0.5,38.9495,-0.3,15.1732,18.1055,1.18185,-2.38861,78.2988,11.1016,74.281,63.3661,-195.349,0.218870378,0.003703206,-0.060325587,0.017480583,-0.118411031,0.006484184,0.058085444,0.01478826
N_S_WW_WM_074,11.9733,4.37333,-1.94452,8.98058,2.25,1.3,12.3888,4.4852,12.4493,79.7044,-0.614546,0,-21.2903,0,-18.5408,18.8088,7.71762,41.6186,83.4903,-43.6618,121.367,85.3683,-83.7977,0.251616538,0.008963614,0.054888726,0.022983237,-0.087684262,0.008078256,0.142572988,0.023061387
N_S_WW_WM_075,13.9331,-1.16466,14.343,19.3653,-0.78,1.1,4.48063,7.32167,31.6496,144.769,-8.91446,-0.3,-9.05756,0.9,16.5981,0.144484,4.85756,-16.2127,-17.7229,19.8305,12.0725,66.6381,0.458509,0.241598918,0.003763371,-0.061388789,0.018924473,-0.076572241,0.01311363,0.015183452,0.016490797
N_S_WW_WM_076,8.47163,1.92059,-6.37973,-7.61462,0.15,0.44,14.657,6.57401,-42.583,9.89722,4.78586,0.6,-4.72497,-0.1,24.7564,-15.6695,-2.88566,-7.45974,121.02,-44.772,122.338,-9.38895,-111.395,0.209539096,0.005372381,-0.115419643,0.019579139,-0.094434553,0.008856624,-0.020985091,0.01621189
N_S_WW_WM_077,-1.52524,2.35977,13.6815,-12.2887,-0.89,2.1,17.1326,-2.56972,35.7446,-73.1301,-8.68466,0.1,-25.4996,0.4,57.8685,7.98449,12.6356,26.7613,107.132,-34.2082,132.781,27.1138,-185.266,0.233573003,0.003646192,-0.120101296,0.018073393,-0.147869972,0.003659865,0.027768676,0.018332045
N_S_WW_WM_078,6.0752,3.63529,1.03659,-3.17428,-0.18,2.24,19.3819,4.34223,-12.2671,148.793,-7.482,-0.1,-39.8823,0,27.6621,-18.8328,17.7967,23.1288,60.3413,-8.55942,27.2912,-59.2143,8.69341,0.251652554,0.006155543,-0.016139402,0.010681757,-0.060008285,0.007301173,0.043868883,0.007445841
N_S_WW_WM_079,11.1432,1.58141,-3.05127,15.2918,1.09,2.48,-1.78541,0.780783,-22.051,57.1707,-0.115303,0.5,-0.348883,-0.2,35.8074,25.1178,-13.9924,4.92562,-41.883,5.53025,-51.6168,80.0676,-33.5897,0.228898007,0.005816064,-0.020739297,0.021772527,-0.074442986,0.014827028,0.053703689,0.012786363
N_S_WW_WM_080,3.81305,-2.08332,12.8849,-7.69095,1.66,0.06,4.66926,8.96062,37.9358,-83.2544,-12.3034,0.3,-30.676,-0.1,2.94523,-13.7564,3.5526,50.6538,78.5063,19.2904,-2.42089,-47.77,104.271,0.268510396,0.004897441,-0.087412749,0.020510593,-0.092913144,0.010658262,0.005500395,0.017410135
N_S_WW_WM_081,-6.43278,-3.23396,3.62362,5.6013,1.55,1.75,7.88908,6.53094,-0.48562,-39.8002,4.87345,-0.3,27.7914,0.7,2.37074,4.30935,-25.1647,16.16,103.569,35.2674,-12.6869,28.6578,60.0568,0.229043275,0.006584116,-0.087954463,0.019191401,-0.15378741,0.00770385,0.065832947,0.020132559
N_S_WW_WM_082,-4.21357,1.33829,7.11488,-8.35168,-1.4,-1.62,-3.1281,6.55532,22.3846,-36.4233,-12.6938,0.7,16.9512,0.9,12.3103,9.58312,-17.8279,16.741,31.9697,27.2799,22.9983,-54.4601,115.332,0.250808333,0.004779047,-0.192068723,0.023813977,-0.163551463,0.007362223,-0.028517259,0.023630997
N_S_WW_WM_083,0.847271,12.4724,4.15309,12.9717,-0.62,0.48,13.1116,-2.68854,-47.2688,-10.7007,-1.78618,0,12.8097,0.8,-9.6818,-18.461,19.6548,24.2571,-44.7912,40.6658,84.4414,17.4182,92.1014,0.249025468,0.005358873,-0.088084453,0.013419849,-0.122895961,0.005558093,0.034811508,0.012341187
N_S_WW_WM_084,12.1194,-5.72543,5.88542,6.58543,-0.76,0.73,5.39813,-0.0200747,-16.0728,47.9322,-9.46416,-0.2,35.3167,0.4,56.1875,20.5667,-1.59406,44.2848,59.9544,45.2873,107.081,-44.8365,-153.417,0.230783125,0.006109933,-0.062249424,0.023388006,-0.074513861,0.010140749,0.012264437,0.018043286
